INFO:root:2021/05/09 12:36:57 {'data': {'isFault': True, 'isButton': False, 'battery': 'NOT_PRESENT', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'PRESENT'}, 'error': 'NO_ERROR'} 42 0 2098 0 5065 -236
INFO:root:2021/05/12 15:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 93 4054 275 5026 685
INFO:root:2021/05/12 15:02:49 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 93 4111 -5 5026 811
INFO:root:2021/05/12 15:02:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 93 4061 240 5028 811
INFO:root:2021/05/12 15:02:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 93 4076 167 5026 811
INFO:root:2021/05/12 15:02:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 93 4045 319 5026 811
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Loading all 4 CPU cores.
INFO:root:Completed 5 Calculations.
INFO:root:Completed 5 Calculations.
INFO:root:Completed 5 Calculations.
INFO:root:Completed 5 Calculations.
INFO:root:Completed 5 Calculations.
INFO:root:Units calculated during this session:  25
INFO:root:2021/05/12 15:02:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 84 4045 319 5026 811
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 16:13:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3898 874 5017 2269
INFO:root:2021/05/12 16:13:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3969 525 5026 796
INFO:root:2021/05/12 16:13:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3968 530 5026 672
INFO:root:2021/05/12 16:13:53 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3969 525 5036 796
INFO:root:2021/05/12 16:13:54 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3919 771 5020 1173
INFO:root:2021/05/12 16:13:55 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3969 525 5026 732
INFO:root:2021/05/12 16:13:56 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3964 535 5026 1010
INFO:root:2021/05/12 16:13:57 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3950 604 5023 879
INFO:root:2021/05/12 16:13:58 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3966 525 5026 732
INFO:root:2021/05/12 16:13:59 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 89 3963 540 5026 796
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Loading all 4 CPU cores.
INFO:root:Completed 5 Calculations.
INFO:root:Completed 5 Calculations.
INFO:root:Units calculated during this session:  11
INFO:root:2021/05/12 16:13:59 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 84 3963 540 5026 796
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 17:07:35 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3834 983 5020 1424
INFO:root:2021/05/12 17:07:36 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3932 501 5025 846
INFO:root:2021/05/12 17:07:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3934 491 5026 779
INFO:root:2021/05/12 17:07:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3928 520 5026 779
INFO:root:2021/05/12 17:07:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3914 589 5026 915
INFO:root:2021/05/12 17:07:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3931 506 5025 915
INFO:root:2021/05/12 17:07:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3930 511 5026 779
INFO:root:2021/05/12 17:07:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3898 668 5025 658
INFO:root:2021/05/12 17:07:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3926 530 5026 779
INFO:root:2021/05/12 17:07:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 85 3925 535 5026 718
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Loading all 4 CPU cores.
INFO:root:Units calculated during this session:  1
INFO:root:2021/05/12 17:07:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 84 3925 535 5026 718
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 18:03:08 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3876 914 5015 1328
INFO:root:2021/05/12 18:03:09 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3948 560 5025 602
INFO:root:2021/05/12 18:03:10 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3953 535 5026 991
INFO:root:2021/05/12 18:03:11 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3949 555 5028 846
INFO:root:2021/05/12 18:03:12 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3941 594 5025 915
INFO:root:2021/05/12 18:03:13 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3953 535 5026 779
INFO:root:2021/05/12 18:03:15 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3946 570 5026 846
INFO:root:2021/05/12 18:03:16 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3917 712 5026 846
INFO:root:2021/05/12 18:03:17 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3946 570 5026 779
INFO:root:2021/05/12 18:03:18 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 88 3944 579 5026 718
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Loading all 4 CPU cores.
INFO:root:Completed 5 Calculations.
INFO:root:Units calculated during this session:  8
INFO:root:2021/05/12 18:03:18 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 84 3944 579 5026 718
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 19:06:15 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3814 983 5013 1068
INFO:root:2021/05/12 19:06:16 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3871 702 5026 846
INFO:root:2021/05/12 19:06:17 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3877 673 5026 779
INFO:root:2021/05/12 19:06:18 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3876 678 5026 779
INFO:root:2021/05/12 19:06:19 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3834 884 5022 1047
INFO:root:2021/05/12 19:06:20 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 82 3877 673 5029 702
INFO:root:2021/05/12 19:06:21 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3859 761 5023 1151
INFO:root:2021/05/12 19:06:22 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3860 756 5025 846
INFO:root:2021/05/12 19:06:23 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3870 707 5025 846
INFO:root:2021/05/12 19:06:24 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3879 663 5028 846
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/12 19:06:24 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 82 3879 663 5028 846
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 20:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3814 913 5018 898
INFO:root:2021/05/12 20:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3861 684 5026 1047
INFO:root:2021/05/12 20:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3864 669 5026 763
INFO:root:2021/05/12 20:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3862 679 5023 970
INFO:root:2021/05/12 20:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3843 772 5022 1128
INFO:root:2021/05/12 20:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3859 694 5025 763
INFO:root:2021/05/12 20:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3837 801 5026 1214
INFO:root:2021/05/12 20:02:49 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3845 762 5030 970
INFO:root:2021/05/12 20:02:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3855 713 5026 763
INFO:root:2021/05/12 20:02:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3858 698 5026 702
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/12 20:02:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 81 3858 698 5026 702
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 21:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3740 1197 5018 1010
INFO:root:2021/05/12 21:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3847 674 5026 1010
INFO:root:2021/05/12 21:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3846 679 5025 1010
INFO:root:2021/05/12 21:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3841 703 5022 732
INFO:root:2021/05/12 21:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3845 684 5025 1010
INFO:root:2021/05/12 21:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3842 698 5026 1010
INFO:root:2021/05/12 21:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3840 708 5026 732
INFO:root:2021/05/12 21:02:49 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3831 752 5025 863
INFO:root:2021/05/12 21:02:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3840 708 5026 934
INFO:root:2021/05/12 21:02:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3839 713 5026 796
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/12 21:02:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 79 3839 713 5026 796
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 21:09:56 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3762 1001 4971 1214
INFO:root:2021/05/12 21:09:57 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3837 635 5025 702
INFO:root:2021/05/12 21:09:58 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3831 664 5025 763
INFO:root:2021/05/12 21:09:59 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3835 645 5028 763
INFO:root:2021/05/12 21:10:00 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3783 899 5010 1047
INFO:root:2021/05/12 21:10:01 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3835 645 5023 763
INFO:root:2021/05/12 21:10:02 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3831 664 5026 763
INFO:root:2021/05/12 21:10:03 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 27 77 3824 698 5026 747
INFO:root:2021/05/12 21:10:04 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 77 3831 664 5026 811
INFO:root:2021/05/12 21:10:05 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 77 3828 679 5026 970
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/12 21:10:05 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 77 3828 679 5026 970
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 22:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3722 1138 5018 1188
INFO:root:2021/05/12 22:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3822 650 5026 747
INFO:root:2021/05/12 22:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3822 650 5022 811
INFO:root:2021/05/12 22:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3822 650 5025 747
INFO:root:2021/05/12 22:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3768 913 5017 1188
INFO:root:2021/05/12 22:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3822 650 5026 747
INFO:root:2021/05/12 22:02:49 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3817 674 5025 747
INFO:root:2021/05/12 22:02:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3789 811 5022 811
INFO:root:2021/05/12 22:02:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3813 694 5026 811
INFO:root:2021/05/12 22:02:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3812 698 5029 811
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/12 22:02:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 75 3812 698 5029 811
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/12 23:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 73 3740 982 5013 1567
INFO:root:2021/05/12 23:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 73 3810 640 5026 747
INFO:root:2021/05/12 23:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 73 3810 640 5022 811
INFO:root:2021/05/12 23:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 73 3812 630 5025 747
INFO:root:2021/05/12 23:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 26 73 3751 928 5025 951
